mouseEntryTime,mouseName,mouseRFID,tunnelID,taskType,phaseID,pGo,Stim. freq (Hz),Stim. amp,ITI,stimulusType,stimulusSide,stimulusTime,stimDuration(sec),timeout(sec),trialType,responseWindow(sec),mouseResponse,responseTimes,isLickBeforeStimulus,autoReward,punishment,preLicks,rand_delay_after_cue,ITI_blocks,cueStartTime,is_water,start_delay_min,start_delay_max,out_resp_prelick
2023-06-05 10:24:36.244366,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949878.6925647, 1685949879.0440364, 1685949879.1447437, 1685949879.245443, 1685949879.3461697, 1685949879.446871, 1685949879.5475988, 1685949879.648323, 1685949879.7490366, 1685949879.8498263, 1685949879.950485, 1685949880.051267, 1685949880.151903, 1685949880.2525392, 1685949880.3532197, 1685949880.4539316, 1685949880.5546005, 1685949880.6552758, 1685949880.755965, 1685949880.8567097, 1685949880.9574132, 1685949881.058126, 1685949881.158806, 1685949881.2594857, 1685949881.3601944]",True,,,"[1685949877.624139, 1685949877.6750793, 1685949877.7260835, 1685949877.7767591, 1685949877.82717, 1685949877.8777723, 1685949877.9281313, 1685949877.9787073, 1685949878.0291812, 1685949878.1022654, 1685949878.1531074, 1685949878.2039971, 1685949878.2817874, 1685949878.3410919]",0.75,15,1685949877.623967,1,0.75,0.75,0.0
2023-06-05 10:24:45.719999,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949887.9427261, 1685949888.5017273, 1685949888.6023693, 1685949888.7029905, 1685949888.8036518, 1685949888.9043257, 1685949889.0049176, 1685949889.1055546, 1685949889.2062001, 1685949889.30685, 1685949889.4075758, 1685949889.5082645, 1685949889.608967, 1685949889.70974, 1685949889.810502, 1685949890.0114205, 1685949890.3126605, 1685949890.4136493, 1685949890.5149648, 1685949890.6162207, 1685949890.7170668]",True,,,"[1685949887.0925128, 1685949887.1438756, 1685949887.1942673, 1685949887.2449095, 1685949887.2952619, 1685949887.4680948, 1685949887.532131, 1685949887.6215718, 1685949887.672123, 1685949887.7225866, 1685949887.7730656]",0.75,15,1685949887.092336,1,0.75,0.75,0.0
2023-06-05 10:24:55.190385,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949896.5619829, 1685949896.69845, 1685949896.7743459, 1685949896.8796992, 1685949896.9304736, 1685949896.9814374, 1685949897.0319881, 1685949897.2406547, 1685949897.2993543, 1685949897.3502405]",0.75,15,1685949896.5618093,0,0.75,0.75,0.0
2023-06-05 10:25:01.606602,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949903.8693924, 1685949904.2205167, 1685949904.3212955, 1685949904.4222, 1685949904.522925, 1685949904.623588, 1685949904.7243052, 1685949904.8250098, 1685949905.0259502, 1685949905.126701, 1685949905.2274342, 1685949905.3281398, 1685949905.428842, 1685949905.629768, 1685949905.7305539, 1685949905.8312836, 1685949905.9319453, 1685949906.03263, 1685949906.1333127, 1685949906.2340312, 1685949906.5351496]",True,,,"[1685949903.3962066, 1685949903.446765, 1685949903.6866972]",0.75,15,1685949903.019049,1,0.75,0.75,0.0
2023-06-05 10:25:11.118218,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949912.6795595, 1685949912.8338876, 1685949912.8843513, 1685949912.9472935, 1685949913.0638714, 1685949913.114407, 1685949913.164904, 1685949913.2157784, 1685949913.2670672]",0.75,15,1685949912.5059345,0,0.75,0.75,0.0
2023-06-05 10:25:17.539883,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949919.916543, 1685949920.568321, 1685949920.669067, 1685949920.76976, 1685949920.8704875, 1685949920.971105, 1685949921.071722, 1685949921.1723747, 1685949921.2730742, 1685949921.3737705, 1685949921.4744444, 1685949921.5751479, 1685949921.6758428, 1685949921.7765834, 1685949921.8772905, 1685949922.5793068]",True,,,"[1685949919.5644727, 1685949919.615065, 1685949919.6655264]",0.75,15,1685949918.9234138,1,0.75,0.75,0.0
2023-06-05 10:25:28.586040,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949930.807011, 1685949931.358284, 1685949931.4589148, 1685949931.5597663, 1685949931.6604629, 1685949931.7612963, 1685949931.8618796, 1685949931.962453, 1685949932.0631251, 1685949932.163832, 1685949932.2645366, 1685949932.365227, 1685949932.4658906, 1685949932.56659, 1685949932.6672792, 1685949932.7679625, 1685949932.8686697, 1685949932.9693952, 1685949933.070093, 1685949933.1708562, 1685949933.2714317, 1685949933.472194, 1685949933.5730548]",True,,,"[1685949929.9568138, 1685949930.0426047, 1685949930.1669145, 1685949930.2174435, 1685949930.3453372, 1685949930.3958762, 1685949930.4462953]",0.75,15,1685949929.9566367,1,0.75,0.75,0.0
2023-06-05 10:25:41.173258,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949943.4929764, 1685949943.9441206, 1685949944.0447104, 1685949944.14534, 1685949944.2459586, 1685949944.3465917, 1685949944.4473426, 1685949944.5480716, 1685949944.6488414, 1685949944.7495432, 1685949944.8503058, 1685949944.9509718, 1685949945.1518424, 1685949945.2525108, 1685949945.3532076, 1685949945.453865, 1685949945.5545816, 1685949945.6552906, 1685949945.8562148, 1685949945.9569323, 1685949946.0576127]",True,,,"[1685949942.5426445, 1685949942.5932286, 1685949942.671898, 1685949942.7223122, 1685949942.77271, 1685949942.9260426, 1685949943.04044, 1685949943.0908868, 1685949943.1412654]",0.75,15,1685949942.542472,1,0.75,0.75,0.0
2023-06-05 10:25:50.626791,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949952.246544, 1685949952.2970662, 1685949952.3475294, 1685949952.524, 1685949952.673319, 1685949952.74157, 1685949952.7920654]",0.75,15,1685949951.9968216,0,0.75,0.75,0.0
2023-06-05 10:25:57.032082,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949959.1577036, 1685949959.2085323]",0.75,15,1685949958.4190602,0,0.75,0.75,0.0
2023-06-05 10:26:03.469448,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949965.726209, 1685949966.077231, 1685949966.177724, 1685949966.2785559, 1685949966.5801508, 1685949966.68095, 1685949966.781542, 1685949966.8821607, 1685949966.982787, 1685949967.0834703, 1685949967.1841238, 1685949967.2850125, 1685949967.5866745, 1685949967.7879915]",True,,,"[1685949965.0408912, 1685949965.104553, 1685949965.2242365, 1685949965.304767, 1685949965.3552456, 1685949965.4416344, 1685949965.5752492]",0.75,15,1685949964.8539157,1,0.75,0.75,0.0
2023-06-05 10:26:12.958611,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949975.4816358, 1685949976.03316, 1685949976.1338499, 1685949976.2345326, 1685949976.3352292, 1685949976.4359612, 1685949976.5366642, 1685949976.737464, 1685949976.838119, 1685949976.938911, 1685949977.0395746, 1685949977.1402187, 1685949977.2410054, 1685949977.3415854, 1685949977.4422266]",True,,,"[1685949974.3309965, 1685949974.38146, 1685949974.4318843, 1685949974.4823742, 1685949974.6203296, 1685949974.6706412, 1685949974.7210622, 1685949974.7714562, 1685949974.8218143, 1685949974.8722486, 1685949974.9226215]",0.75,15,1685949974.330823,1,0.75,0.75,0.0
2023-06-05 10:26:22.412641,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949984.6351805, 1685949984.986466, 1685949985.0870395, 1685949985.18766, 1685949985.2883058, 1685949985.3889394, 1685949985.4895682, 1685949985.6904361, 1685949985.7911804, 1685949985.8917534, 1685949985.9923165, 1685949986.0929198, 1685949986.1935751, 1685949986.2942219, 1685949986.394878, 1685949986.4955719, 1685949986.5962498, 1685949986.7971363, 1685949986.8978517, 1685949986.9984965, 1685949987.2997375, 1685949987.4005156, 1685949987.5011067]",True,,,"[1685949983.7849424, 1685949983.835499, 1685949983.909871, 1685949983.9729388, 1685949984.0234528, 1685949984.073844, 1685949984.176694, 1685949984.3215294, 1685949984.3720322, 1685949984.4224565]",0.75,15,1685949983.7847738,1,0.75,0.75,0.0
2023-06-05 10:26:31.864238,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949994.2059598, 1685949994.558356, 1685949994.6591265, 1685949994.7598867, 1685949994.8605006, 1685949994.961146, 1685949995.06172, 1685949995.1623182, 1685949995.363167, 1685949995.564054, 1685949995.664742, 1685949995.7653744, 1685949995.9662569, 1685949996.0669322, 1685949996.3681946, 1685949996.8700562, 1685949996.970668]",True,,,"[1685949993.2941022, 1685949993.353519, 1685949993.4381406, 1685949993.4886177, 1685949993.5390067, 1685949993.646706, 1685949993.7524555, 1685949993.8030102, 1685949993.8534534, 1685949993.9038613, 1685949993.9544451]",0.75,15,1685949993.2380714,1,0.75,0.75,0.0
2023-06-05 10:26:41.337438,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950003.668347, 1685950004.320773, 1685950004.4215376, 1685950004.5221908, 1685950004.6228356, 1685950004.7236204, 1685950004.924558, 1685950005.025323, 1685950005.1260538, 1685950005.2268553, 1685950005.3275714, 1685950005.6287441, 1685950006.2305942]",True,,,"[1685950002.749419, 1685950002.804857, 1685950002.8552244, 1685950002.905919, 1685950002.9565902, 1685950003.0074286, 1685950003.108934, 1685950003.2485864]",0.75,15,1685950002.717828,1,0.75,0.75,0.0
2023-06-05 10:26:50.787405,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950013.0179613, 1685950013.369549, 1685950013.4702945, 1685950013.570885, 1685950013.6715453, 1685950013.7722065, 1685950013.8728895, 1685950013.9735627, 1685950014.0742702, 1685950014.1749938, 1685950014.2757194, 1685950014.3764288, 1685950014.4771428, 1685950014.5778766, 1685950014.6785738, 1685950014.7793622, 1685950014.8800695]",True,,,"[1685950012.1678162, 1685950012.2184877, 1685950012.269489, 1685950012.3202076, 1685950012.5721085, 1685950012.6229992, 1685950012.673942, 1685950012.7245357, 1685950012.7751024]",0.75,15,1685950012.167638,1,0.75,0.75,0.0
2023-06-05 10:27:00.263733,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685950021.7271552, 1685950021.7777474, 1685950021.8281212, 1685950021.8785777, 1685950022.0249348, 1685950022.0969791, 1685950022.1475427, 1685950022.1979897, 1685950022.2485213, 1685950022.2989604, 1685950022.3496566, 1685950022.4001927]",0.75,15,1685950021.6447566,0,0.75,0.75,0.0
2023-06-05 10:27:06.645468,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950029.4836876, 1685950029.8351684, 1685950029.9359019, 1685950030.0365615, 1685950030.1372888, 1685950030.2379935, 1685950030.3386989, 1685950030.4394073, 1685950030.5401146, 1685950030.6407895, 1685950030.74144, 1685950030.8421156]",False,,,[],0.75,15,1685950028.0323243,1,0.75,0.75,0.0
2023-06-05 10:27:16.108798,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950038.533603, 1685950038.884796, 1685950039.0856879, 1685950039.1862972, 1685950039.2869005, 1685950039.487737, 1685950039.5884397, 1685950039.8896546, 1685950039.9905064, 1685950040.0912054, 1685950040.191833, 1685950040.492985, 1685950040.5938354, 1685950040.6946397, 1685950040.7953343, 1685950040.896008, 1685950040.9966986, 1685950041.0973678]",True,,,"[1685950037.4831555, 1685950037.533757, 1685950037.5842938, 1685950037.634888, 1685950037.8321173]",0.75,15,1685950037.4829857,1,0.75,0.75,0.0
2023-06-05 10:27:25.564728,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950047.8141227, 1685950048.2658625, 1685950048.3665261, 1685950048.467167, 1685950048.5678036, 1685950048.668417, 1685950048.7691038, 1685950048.869663, 1685950048.9702213, 1685950049.0708542, 1685950049.1714423, 1685950049.2720497, 1685950049.3726497, 1685950049.4732893, 1685950049.573954, 1685950049.9751859, 1685950050.3764484, 1685950050.4771202, 1685950050.5778258]",True,,,"[1685950046.9372816, 1685950046.987759, 1685950047.038166, 1685950047.1071534, 1685950047.1576161, 1685950047.2080052, 1685950047.258536, 1685950047.5114233, 1685950047.561969, 1685950047.6124644, 1685950047.6631014]",0.75,15,1685950046.937109,1,0.75,0.75,0.0
2023-06-05 10:27:35.044579,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950057.2674541, 1685950057.6197672, 1685950057.720454, 1685950057.8211179, 1685950057.9217708, 1685950058.0224655, 1685950058.1231668, 1685950058.223895, 1685950058.4247978, 1685950058.5255787, 1685950058.6262696, 1685950058.7269773, 1685950058.827679, 1685950058.928374, 1685950059.02912, 1685950059.2300467, 1685950059.3307128, 1685950059.4313638, 1685950059.5320342, 1685950059.8331368]",True,,,"[1685950056.417186, 1685950056.4677966, 1685950056.518308, 1685950056.5690806, 1685950056.7031703, 1685950056.7537346, 1685950056.8042452, 1685950056.8547955, 1685950056.905389, 1685950056.9562442, 1685950057.109791]",0.75,15,1685950056.4170194,1,0.75,0.75,0.0
2023-06-05 10:27:44.506715,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950066.729634, 1685950067.282741, 1685950067.383481, 1685950067.4841793, 1685950067.5849156, 1685950067.6856399, 1685950067.8864923, 1685950067.9872358, 1685950068.0879676, 1685950068.188708, 1685950068.2894452, 1685950068.3901517, 1685950068.490893, 1685950068.5915504, 1685950068.892623, 1685950069.2940156]",True,,,"[1685950065.8793917, 1685950065.9302278, 1685950065.9809244, 1685950066.1934326, 1685950066.244001, 1685950066.2949064, 1685950066.3457098, 1685950066.3962514, 1685950066.446806]",0.75,15,1685950065.8792276,1,0.75,0.75,0.0
2023-06-05 10:27:53.968490,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685950075.3688624, 1685950075.543926, 1685950075.5944297, 1685950075.6448255, 1685950075.6953301, 1685950075.7457278, 1685950075.796205, 1685950075.846595, 1685950076.0006413, 1685950076.0511084, 1685950076.1016428]",0.75,15,1685950075.349317,0,0.75,0.75,0.0
2023-06-05 10:28:05.664273,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950087.8965583, 1685950088.2489848, 1685950088.3497918, 1685950088.4504857, 1685950088.551241, 1685950088.752093, 1685950088.8527217, 1685950088.9533908, 1685950089.0540898, 1685950089.1547902, 1685950089.3556907, 1685950089.456422]",True,,,"[1685950087.0552635, 1685950087.1058085, 1685950087.1562836, 1685950087.206722, 1685950087.2570996, 1685950087.3076437, 1685950087.3580594, 1685950087.4085798, 1685950087.518968, 1685950087.6030529, 1685950087.6536446, 1685950087.70424]",0.75,15,1685950087.0461245,1,0.75,0.75,0.0
2023-06-05 10:28:15.084146,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685950096.4949868, 1685950096.5457885, 1685950096.5962403, 1685950096.64675, 1685950096.6971982, 1685950096.7478278, 1685950096.79825, 1685950097.0270152, 1685950097.077572, 1685950097.1279979, 1685950097.178509, 1685950097.229054]",0.75,15,1685950096.4760802,0,0.75,0.75,0.0
2023-06-05 10:28:21.470683,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950104.4108493, 1685950104.8632367, 1685950104.9639578, 1685950105.0646963, 1685950105.1654437, 1685950105.2661586, 1685950105.366891, 1685950105.4676301, 1685950105.5683746, 1685950105.6690788, 1685950105.7697265, 1685950105.870442, 1685950106.171767, 1685950106.272487]",False,,,[],0.75,15,1685950102.8592956,1,0.75,0.75,0.0
2023-06-05 10:28:30.948451,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685950112.3298907, 1685950112.3809602, 1685950112.431894, 1685950112.4827085, 1685950112.6253877, 1685950112.676195, 1685950112.8093576, 1685950112.8936305, 1685950112.9444077, 1685950112.995128, 1685950113.0492208, 1685950113.0998566]",0.75,15,1685950112.3297236,0,0.75,0.75,0.0
2023-06-05 10:28:37.349746,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950119.6992347, 1685950120.1508272, 1685950120.2515616, 1685950120.3522427, 1685950120.4528542, 1685950120.553535, 1685950120.654222, 1685950120.7549338, 1685950120.8556302, 1685950120.9563756, 1685950121.057115, 1685950121.1578104, 1685950121.2585351, 1685950121.5600305, 1685950121.8611364]",True,,,"[1685950118.769984, 1685950118.8993514, 1685950118.9498491, 1685950119.1951973, 1685950119.245765, 1685950119.2962265, 1685950119.3467753, 1685950119.3973436, 1685950119.4479513]",0.75,15,1685950118.7411106,1,0.75,0.75,0.0
2023-06-05 10:28:46.839731,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950129.0903811, 1685950129.6425745, 1685950129.74325, 1685950129.843956, 1685950129.9446526, 1685950130.1455548, 1685950130.2462804, 1685950130.3469791, 1685950130.4476833, 1685950130.5484083, 1685950130.6490839, 1685950130.9502363, 1685950131.2515724, 1685950131.352199, 1685950131.7536309, 1685950131.85435, 1685950131.9550505]",True,,,"[1685950128.240233, 1685950128.4924333, 1685950128.5601816, 1685950128.6107194, 1685950128.661731, 1685950128.7125752, 1685950128.7635639, 1685950128.814131]",0.75,15,1685950128.240043,1,0.75,0.75,0.0
2023-06-05 10:28:56.327065,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950138.559259, 1685950139.0110908, 1685950139.11172, 1685950139.2124977, 1685950139.3131852, 1685950139.4140742, 1685950139.514856, 1685950139.6155407, 1685950139.7162228, 1685950139.8169136, 1685950139.9175665, 1685950140.0182774, 1685950140.1189067, 1685950140.219487, 1685950140.3200977, 1685950140.420687, 1685950140.5213418, 1685950140.7222054, 1685950140.822802, 1685950140.9234765, 1685950141.2250311, 1685950141.3258228]",True,,,"[1685950137.7090125, 1685950137.7605176, 1685950137.8109176, 1685950137.8613033, 1685950137.9116476, 1685950137.9620247, 1685950138.0690336, 1685950138.1367354, 1685950138.1873271, 1685950138.2376816, 1685950138.2881637, 1685950138.3386436, 1685950138.389123]",0.75,15,1685950137.7088394,1,0.75,0.75,0.0
2023-06-05 10:29:05.785440,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685950147.3234367, 1685950147.38304, 1685950147.4335845, 1685950147.4846315, 1685950147.5634713, 1685950147.6230917, 1685950147.6739423, 1685950147.7247112, 1685950147.8295279, 1685950147.909292, 1685950147.960078]",0.75,15,1685950147.166044,0,0.75,0.75,0.0
2023-06-05 10:29:15.434993,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685950156.8117492, 1685950156.8622522, 1685950157.0065808, 1685950157.0570815, 1685950157.1074688, 1685950157.1579683, 1685950157.208377, 1685950157.2588613, 1685950157.3092604, 1685950157.3597567, 1685950157.410796, 1685950157.479553, 1685950157.5301764, 1685950157.5808702]",0.75,15,1685950156.8076165,0,0.75,0.75,0.0
2023-06-05 10:29:22.572407,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950164.9058661, 1685950165.257408, 1685950165.358177, 1685950165.4588892, 1685950165.559583, 1685950165.6602821, 1685950165.7610328, 1685950165.96189, 1685950166.0626168, 1685950166.1633227, 1685950166.2640526, 1685950166.364834, 1685950166.4655893]",True,,,"[1685950164.059557, 1685950164.11091, 1685950164.1612608, 1685950164.360767, 1685950164.442314, 1685950164.4928427, 1685950164.543271]",0.75,15,1685950163.9553926,1,0.75,0.75,0.0
2023-06-05 10:29:32.039811,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950174.2711391, 1685950174.622711, 1685950174.723524, 1685950174.824141, 1685950174.924851, 1685950175.025538, 1685950175.126239, 1685950175.2270083, 1685950175.3277235, 1685950175.4284747, 1685950175.5291672, 1685950175.629844, 1685950175.7305193, 1685950175.831283, 1685950175.9319332, 1685950176.2331636, 1685950176.333991]",True,,,"[1685950173.4209476, 1685950173.471516, 1685950173.5220664, 1685950173.572655, 1685950173.6711504, 1685950173.7217002, 1685950173.7856722, 1685950173.83627, 1685950173.886788]",0.75,15,1685950173.4207733,1,0.75,0.75,0.0
2023-06-05 10:29:41.508812,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685950182.8836718, 1685950182.934807, 1685950182.9858186, 1685950183.0594034, 1685950183.1099842, 1685950183.164424, 1685950183.2155037, 1685950183.2661107, 1685950183.316669, 1685950183.446929, 1685950183.5410006, 1685950183.591828, 1685950183.642635]",0.75,15,1685950182.883437,0,0.75,0.75,0.0
2023-06-05 10:29:47.883693,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950191.7202518, 1685950192.1729095, 1685950192.2737093, 1685950192.3744323, 1685950192.4751484, 1685950192.575884, 1685950192.6765537, 1685950192.7772603, 1685950192.878091, 1685950192.9787655]",False,,,[],0.75,15,1685950189.2669227,1,0.75,0.75,0.0
2023-06-05 10:29:57.514538,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950199.7413187, 1685950200.4935682, 1685950200.5943189, 1685950200.6951485, 1685950200.7959375, 1685950200.8967342, 1685950200.9974728, 1685950201.1985967, 1685950201.2992043, 1685950201.7006733, 1685950201.8014402]",True,,,"[1685950198.930954, 1685950198.990432, 1685950199.0410564, 1685950199.0915425, 1685950199.142284, 1685950199.192946, 1685950199.2755866, 1685950199.3261878, 1685950199.4843998, 1685950199.5737722]",0.75,15,1685950198.8908749,1,0.75,0.75,0.0
2023-06-05 10:30:41.320300,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950243.6667528, 1685950244.019207, 1685950244.1200953, 1685950244.2208543, 1685950244.421707, 1685950244.5223684, 1685950244.6230197, 1685950244.7237139, 1685950244.82441, 1685950244.9251194, 1685950245.1260517]",True,,,"[1685950242.8728201, 1685950242.9968972, 1685950243.1140497, 1685950243.1865456, 1685950243.2757494, 1685950243.365066, 1685950243.4156542]",0.75,15,1685950242.6962144,1,0.75,0.75,0.0
2023-06-05 10:33:05.182540,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950387.608372, 1685950388.0596385, 1685950388.1602829, 1685950388.261304, 1685950388.3619888, 1685950388.462569, 1685950388.7636063, 1685950388.8642814]",True,,,"[1685950386.5918984, 1685950386.673316, 1685950387.0628352, 1685950387.1441777]",0.75,15,1685950386.5576894,1,0.75,0.75,0.0
2023-06-05 10:34:34.850884,R17,000C95223D86,pinkPort,Reward,Reward,,,,4.0,,,,,,thirsty mouse,,Lick,"[1685950476.550678, 1685950477.1843538, 1685950477.2346213]",,,,,,,0,0.75,0.75,0.0
2023-06-05 10:34:41.673327,R17,000C95223D86,pinkPort,Reward,Reward,,,,4.0,,,,,,thirsty mouse,,NoLick,[],,,,,,,0,0.75,0.75,0.0
2023-06-05 10:34:48.481943,R17,000C95223D86,pinkPort,Reward,Reward,,,,4.0,,,,,,thirsty mouse,,NoLick,[],,,,,,,0,0.75,0.75,0.0
2023-06-05 10:34:57.955070,R15,080500028788,pinkPort,Reward,Reward,,,,4.0,,,,,,thirsty mouse,,Lick,"[1685950498.8656619, 1685950498.9160168, 1685950499.0451155, 1685950499.0954423, 1685950499.195092, 1685950499.2454352, 1685950499.328603, 1685950499.3839498, 1685950499.4341586, 1685950499.4844897, 1685950499.6182437, 1685950499.6827679, 1685950499.7330928, 1685950499.7834198, 1685950499.8671, 1685950499.9174287, 1685950500.0849085]",,,,,,,0,0.75,0.75,0.0
2023-06-05 10:35:25.069262,R13,210805003418,pinkPort,Reward,Reward,,,,4.0,,,,,,thirsty mouse,,Lick,"[1685950525.7333066, 1685950525.9485166, 1685950526.0998678, 1685950526.2040808, 1685950526.321037, 1685950526.3713186, 1685950526.4884734, 1685950526.617418, 1685950526.6814253, 1685950526.798722, 1685950526.9094496, 1685950526.9597087, 1685950527.3063374, 1685950527.3565977, 1685950527.4656467, 1685950527.577976, 1685950527.6282227]",,,,,,,0,0.75,0.75,0.0
2023-06-05 10:38:49.731007,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950732.448989, 1685950732.8015757, 1685950732.9022062, 1685950733.2033517, 1685950733.3040283, 1685950733.4046984, 1685950733.5053668, 1685950733.906826, 1685950734.007626, 1685950734.2086387, 1685950734.309596, 1685950734.410363, 1685950734.5111701, 1685950734.6117916, 1685950734.7123892, 1685950734.8130152]",True,,,"[1685950731.557169, 1685950731.6077762, 1685950731.7000737]",0.75,15,1685950731.0979536,1,0.75,0.75,0.0
2023-06-05 10:39:39.818780,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950782.4416559, 1685950783.3952289, 1685950784.2977924, 1685950784.398874, 1685950784.49986, 1685950784.6006556, 1685950784.7013202, 1685950784.8019335]",True,,,"[1685950781.1904507, 1685950781.2410898, 1685950781.3607106, 1685950781.4115055, 1685950781.4619017, 1685950781.633492, 1685950781.8487227]",0.75,15,1685950781.190275,1,0.75,0.75,0.0
2023-06-05 10:40:56.222167,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685950859.7504318, 1685950860.1016262, 1685950860.2021875, 1685950860.3027284, 1685950860.6037526, 1685950860.710028, 1685950861.0111225, 1685950861.1117744, 1685950861.2124074, 1685950861.3130636]",True,,,"[1685950857.7014537, 1685950857.9978983, 1685950858.1011992, 1685950858.203955]",0.75,15,1685950857.5975082,1,0.75,0.75,0.0
2023-06-05 10:44:04.038725,R13,210805003418,pinkPort,Reward,Reward,,,,4.0,,,,,,thirsty mouse,,Lick,"[1685951044.8682303, 1685951045.2105715, 1685951045.523742, 1685951045.5740917, 1685951045.6244106, 1685951045.7513669, 1685951045.876796, 1685951045.927116, 1685951046.03072, 1685951046.1596375, 1685951046.267081, 1685951046.3173745, 1685951046.4687526, 1685951046.5190787, 1685951046.6056025]",,,,,,,0,0.75,0.75,0.0
2023-06-05 10:44:20.429068,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685951063.0728807, 1685951063.6286297, 1685951063.729231, 1685951064.130469, 1685951064.2315805, 1685951064.633073, 1685951064.7338336, 1685951064.8345892, 1685951065.0357249, 1685951065.1365163, 1685951065.43806]",True,,,"[1685951061.7968733, 1685951061.868859, 1685951061.9194136, 1685951061.9981394, 1685951062.0489464, 1685951062.1628225, 1685951062.2406437, 1685951062.5213096]",0.75,15,1685951061.7967105,1,0.75,0.75,0.0
2023-06-05 10:46:30.117655,R15,080500028788,pinkPort,Reward,Reward,,,,4.0,,,,,,thirsty mouse,,NoLick,[],,,,,,,0,0.75,0.75,0.0
2023-06-05 10:46:36.906805,R15,080500028788,pinkPort,Reward,Reward,,,,4.0,,,,,,thirsty mouse,,NoLick,[],,,,,,,0,0.75,0.75,0.0
